sale_date,sale_price,house_square_feet,attic_finished_square_feet,basement_square_feet,attached_garage_square_feet,detached_garage_square_feet,fireplaces,hvac_description,exterior,interior,stories,roof_cover,year_built,bedrooms,bathrooms,waterfront_type,view_quality,utility_sewer
2020-12-11,535000,1742,0,0,0,0,0,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1978,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-10,874500,2810,0,1597,0,0,1,Warm and Cool Air Zone,Frame Siding,Drywall,2,Composition Shingle,2006,3,4,,,SEWER/SEPTIC INSTALLED
2020-12-11,320000,1137,0,0,361,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1998,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-10,480000,2135,0,0,480,0,0,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1992,3,3,,,SEWER/SEPTIC INSTALLED
2020-12-09,350000,900,0,0,240,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1950,2,1,,,SEWER/SEPTIC INSTALLED
2020-12-10,1150000,1548,0,1548,780,0,1,Warm and Cool Air Zone,Frame Siding,Drywall,1,Composition Shingle,1968,3,3,WF Lake,,SEWER/SEPTIC INSTALLED
2020-12-12,850000,1526,0,1238,456,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1962,2,2,,View Avg,SEWER/SEPTIC INSTALLED
2020-12-11,717000,1984,0,0,500,0,1,Forced Air,Frame Siding,Drywall,1,Wood Shake,1992,3,2,,View Lim -,SEWER/SEPTIC INSTALLED
2020-12-11,856000,2762,0,0,1056,0,1,Forced Air,Frame Siding,Drywall,1,Concrete Tile,1994,3,3,,,SEWER/SEPTIC INSTALLED
2020-12-07,401000,1637,0,0,444,0,1,Forced Air,Frame Vinyl,Drywall,2,Composition Shingle,1995,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-02,435000,1183,0,0,286,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1952,3,1,,,SEWER/SEPTIC INSTALLED
2020-12-10,445000,1240,0,0,484,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1967,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-10,581000,3089,0,0,662,0,1,Heat Pump,Frame Siding,Drywall,2,Composition Shingle,2015,5,3,,,SEWER/SEPTIC INSTALLED
2020-12-15,638105,2946,0,0,422,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2020,4,3,,,SEWER/SEPTIC AVAIL
2020-12-07,1580000,3384,0,0,1108,0,2,Forced Air,Frame Siding,Drywall,2,Formed Seam Metal,1976,4,3,WF Lake,,SEWER/SEPTIC INSTALLED
2020-12-14,348000,1478,0,0,400,0,0,Forced Air,Frame Vinyl,Drywall,1,Composition Shingle,2005,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-14,1050000,4944,0,1422,0,0,3,Forced Air,Frame Stucco,Drywall,1,Wood Shake,1991,3,4,,View Lim +,SEWER/SEPTIC INSTALLED
2020-12-11,765000,2905,0,1046,442,0,2,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2009,3,3,,,SEWER/SEPTIC INSTALLED
2020-12-11,615000,1032,564,756,0,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1919,4,2,,,SEWER/SEPTIC INSTALLED
2020-11-18,280000,748,0,360,0,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1918,2,1,,,SEWER/SEPTIC INSTALLED
2020-12-15,800000,2668,0,1038,0,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2015,3,3,,,SEWER/SEPTIC INSTALLED
2020-12-07,489000,2178,0,0,662,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1999,3,3,,,SEWER/SEPTIC INSTALLED
2020-11-30,375000,1550,0,0,361,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2015,4,3,,,SEWER/SEPTIC INSTALLED
2020-12-03,380000,1716,0,0,252,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2020,3,3,,,SEWER/SEPTIC INSTALLED
2020-12-09,510000,1412,0,1412,484,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1979,4,2,,,SEWER/SEPTIC INSTALLED
2020-12-08,429000,2212,0,0,430,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2004,3,3,,,SEWER/SEPTIC INSTALLED
2020-12-03,482000,2995,0,0,423,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2005,4,3,,,SEWER/SEPTIC INSTALLED
2020-12-11,299500,991,0,0,0,0,0,Electric Baseboard,Frame Siding,Drywall,1,Composition Shingle,1925,3,1,,,SEWER/SEPTIC INSTALLED
2020-12-12,619900,1728,0,864,0,720,1,Electric Baseboard,Frame Siding,Drywall,2,Composition Shingle,1983,4,2,,,SEWER/SEPTIC INSTALLED
2020-12-12,1042500,4768,0,0,864,0,2,Heat Pump,Frame Siding,Drywall,2,Composition Shingle,1999,4,4,,,SEWER/SEPTIC INSTALLED
2020-12-14,238500,569,0,0,0,0,0,Electric Baseboard,Frame Siding,Drywall,1,Composition Shingle,1923,1,1,,,SEWER/SEPTIC INSTALLED
2020-12-09,390000,982,0,1782,0,0,1,Forced Air,Masonry Common Brick,Drywall,1,Composition Shingle,1952,3,1,,,SEWER/SEPTIC INSTALLED
2020-12-10,565000,2424,0,0,0,900,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1995,3,3,,,SEWER/SEPTIC INSTALLED
2020-12-15,381000,1518,0,0,360,0,0,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2020,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-11,635000,2090,0,0,437,0,0,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2020,3,3,,,SEWER/SEPTIC NO
2020-12-02,563478,2787,0,0,437,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2020,4,3,,,SEWER/SEPTIC INSTALLED
2020-12-09,410000,1560,0,0,432,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2002,3,3,,,SEWER/SEPTIC INSTALLED
2020-12-10,787791,3386,0,0,660,0,2,Warm and Cool Air Zone,Frame Siding,Drywall,2,Composition Shingle,2020,5,3,,,SEWER/SEPTIC INSTALLED
2020-12-11,200000,750,0,264,0,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1924,2,1,,,SEWER/SEPTIC INSTALLED
2020-12-10,886404,2761,0,0,711,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,2021,3,3,,View Good,SEWER/SEPTIC INSTALLED
2020-12-14,463522,1564,0,0,484,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,2021,3,2,,,SEWER/SEPTIC AVAIL
2020-12-11,465000,2306,0,0,674,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1969,4,2,,View Avg +,SEWER/SEPTIC INSTALLED
2020-12-01,620000,2420,0,0,680,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,2015,4,3,,,SEWER/SEPTIC INSTALLED
2020-12-10,355000,1274,0,0,84,0,0,Electric Baseboard,Frame Siding,Drywall,1,Composition Shingle,1980,2,1,,,SEWER/SEPTIC INSTALLED
2020-12-10,376000,1268,0,0,460,0,0,Electric Baseboard,Frame Siding,Drywall,1,Composition Shingle,1993,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-08,504100,1995,0,0,747,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1994,3,3,,View Lim,SEWER/SEPTIC INSTALLED
2020-12-11,210000,1396,0,0,400,0,0,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1994,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-07,650000,864,0,864,0,0,1,Hot Water Baseboard,Frame Siding,Drywall,1,Composition Shingle,1984,2,2,WF Lake,,SEWER/SEPTIC INSTALLED
2020-12-15,554300,2556,0,0,566,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2020,5,3,,,SEWER/SEPTIC INSTALLED
2020-12-09,390000,1156,0,0,500,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1989,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-03,430000,1979,0,0,459,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1962,4,2,,,SEWER/SEPTIC INSTALLED
2020-12-07,449950,2623,0,0,420,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2020,5,3,,,SEWER/SEPTIC INSTALLED
2020-12-11,407000,1672,0,0,884,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1960,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-14,380000,1944,0,0,264,0,1,Warm and Cool Air Zone,Frame Vinyl,Drywall,2,Composition Shingle,2004,3,3,,,SEWER/SEPTIC INSTALLED
2020-12-14,410000,1476,0,0,440,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1985,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-03,341000,846,336,408,0,0,0,Forced Air,Frame Vinyl,Drywall,1,Composition Shingle,1940,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-15,324995,952,0,0,273,0,0,Forced Air,Frame Siding,Drywall,1,Composition Shingle,2020,2,2,,,SEWER/SEPTIC INSTALLED
2020-12-10,363000,1402,0,0,0,0,0,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1943,2,2,,,SEWER/SEPTIC INSTALLED
2020-12-01,1050000,3379,0,0,784,0,2,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1991,3,4,,View Avg +,SEWER/SEPTIC INSTALLED
2020-11-24,380000,998,504,998,0,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1934,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-12,360000,1165,0,0,352,0,1,Forced Air,Frame Vinyl,Drywall,1,Composition Shingle,1951,2,1,,,SEWER/SEPTIC INSTALLED
2020-12-10,295000,1092,0,0,300,0,0,Electric Baseboard,Frame Siding,Drywall,1,Composition Shingle,1990,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-11,401000,1964,0,0,624,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1978,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-08,280000,658,0,0,0,0,1,Electric Baseboard,Frame Siding,Drywall,1,Composition Shingle,1958,2,1,WF Lake,,SEWER/SEPTIC INSTALLED
2020-12-04,495300,2668,0,0,792,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2007,3,3,,,SEWER/SEPTIC INSTALLED
2020-12-11,485000,1642,0,0,0,0,0,Floor/Wall Furnace,Frame Siding,Drywall,2,Composition Shingle,1906,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-14,375000,1428,0,0,390,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2002,4,3,,,SEWER/SEPTIC INSTALLED
2020-12-01,420200,1994,0,0,440,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2002,4,3,,,SEWER/SEPTIC INSTALLED
2020-12-10,470000,1713,0,0,693,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1994,3,3,,,SEWER/SEPTIC INSTALLED
2020-12-09,480000,1264,0,0,0,384,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1901,2,1,,,SEWER/SEPTIC INSTALLED
2020-12-04,411000,1229,0,0,336,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1950,3,1,,,SEWER/SEPTIC INSTALLED
2020-12-14,515000,2595,0,0,462,0,1,Heat Pump,Frame Siding,Drywall,2,Composition Shingle,2017,4,3,,,SEWER/SEPTIC INSTALLED
2020-12-15,465000,2519,0,0,370,0,2,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2014,4,3,,,SEWER/SEPTIC INSTALLED
2020-12-09,389500,1540,0,0,400,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1991,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-09,440000,2129,0,0,413,0,2,Forced Air,Frame Siding,Drywall,1,Built Up Rock,1965,3,3,,,SEWER/SEPTIC INSTALLED
2020-12-14,3531723,768,0,768,0,576,1,Electric Baseboard,Frame Siding,Drywall,1,Composition Shingle,1980,2,2,,,SEWER/SEPTIC INSTALLED
2020-12-14,500000,2503,0,0,675,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1975,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-08,390000,1320,0,0,0,0,2,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1961,2,1,,,SEWER/SEPTIC INSTALLED
2020-11-30,305000,728,0,0,372,0,0,Forced Air,Frame Vinyl,Drywall,1,Composition Shingle,1949,2,1,,,SEWER/SEPTIC INSTALLED
2020-12-10,107613,1333,0,1333,308,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1954,3,1,,,SEWER/SEPTIC INSTALLED
2020-12-09,325000,1272,0,0,0,0,0,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1910,3,1,,,SEWER/SEPTIC INSTALLED
2020-12-02,399500,1228,0,0,528,0,1,Heat Pump,Frame Vinyl,Drywall,1,Composition Shingle,1980,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-07,305000,672,288,0,0,0,0,Electric Baseboard,Frame Vinyl,Drywall,1,Composition Shingle,1928,2,1,,,SEWER/SEPTIC INSTALLED
2020-12-10,400000,1344,636,1344,0,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1924,2,1,,,SEWER/SEPTIC INSTALLED
2020-11-27,452000,2503,0,0,660,0,1,Heat Pump,Frame Siding,Drywall,2,Composition Shingle,1979,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-11,312500,520,0,0,624,0,0,Electric Baseboard,Frame Siding,Drywall,1,Composition Shingle,1991,1,1,,,SEWER/SEPTIC INSTALLED
2020-12-07,275000,1704,0,480,0,0,0,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1919,4,2,,,SEWER/SEPTIC INSTALLED
2020-12-09,471000,2020,0,0,380,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2014,3,3,,,SEWER/SEPTIC INSTALLED
2020-12-04,665000,1838,0,1698,0,0,1,Warm and Cool Air Zone,Masonry Common Brick,Drywall,1,Composition Shingle,1958,5,3,,View Lim,SEWER/SEPTIC INSTALLED
2020-12-04,500000,2629,0,0,618,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1978,4,3,,,SEWER/SEPTIC INSTALLED
2020-12-14,370000,923,0,0,0,0,1,Warm and Cool Air Zone,Frame Vinyl,Drywall,1,Composition Shingle,1946,2,1,,,SEWER/SEPTIC INSTALLED
2020-12-11,724950,1836,0,0,322,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1961,4,3,,,SEWER/SEPTIC INSTALLED
2020-12-04,120250,1325,0,0,560,0,0,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1960,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-14,514849,2283,0,0,478,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2020,4,3,,,SEWER/SEPTIC AVAIL
2020-12-11,200000,1290,0,0,0,0,0,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1911,2,1,,,SEWER/SEPTIC INSTALLED
2020-12-12,770000,3301,0,0,400,0,2,Warm and Cool Air Zone,Frame Siding,Drywall,1,Composition Shingle,2016,5,3,,,SEWER/SEPTIC INSTALLED
2020-12-14,564500,2822,0,0,692,0,1,Heat Pump,Frame Siding,Drywall,2,Composition Shingle,2021,5,3,,,SEWER/SEPTIC INSTALLED
2020-12-09,719950,3007,0,0,675,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2020,5,3,,,SEWER/SEPTIC INSTALLED
2020-12-16,377500,2062,0,0,438,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2004,3,3,,,SEWER/SEPTIC INSTALLED
2020-12-08,300000,1072,0,0,480,0,1,Electric Baseboard,Frame Vinyl,Drywall,1,Composition Shingle,1979,3,1,,,SEWER/SEPTIC INSTALLED
2020-12-15,575000,2199,0,0,745,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1999,4,3,,,SEWER/SEPTIC INSTALLED
2020-12-11,464000,2664,0,0,440,0,1,Heat Pump,Frame Siding,Drywall,2,Composition Shingle,2001,4,3,,,SEWER/SEPTIC INSTALLED
2020-12-10,475000,2127,0,0,504,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2000,4,3,,,SEWER/SEPTIC INSTALLED
2020-12-12,128550,908,392,448,0,0,0,Electric Baseboard,Frame Vinyl,Drywall,1,Composition Shingle,1928,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-15,585000,2358,0,0,537,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1993,3,3,,,SEWER/SEPTIC INSTALLED
2020-12-11,641500,2776,0,0,624,0,0,Electric Baseboard,Frame Vinyl,Drywall,2,Composition Shingle,2005,5,3,WF Stream/Creek,,SEWER/SEPTIC INSTALLED
2020-12-14,360000,1056,0,0,0,0,0,Electric Baseboard,Frame Siding,Drywall,1,Composition Shingle,1946,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-04,360000,1722,0,0,459,0,0,Heat Pump,Frame Siding,Drywall,2,Composition Shingle,2017,3,3,,,SEWER/SEPTIC INSTALLED
2020-12-15,375000,1120,0,0,0,0,1,Electric Baseboard,Frame Siding,Drywall,1,Composition Shingle,1962,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-15,430000,2108,0,0,698,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1998,3,3,,,SEWER/SEPTIC INSTALLED
2020-12-11,480000,1574,0,0,552,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1967,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-08,819990,1841,0,1226,654,0,2,Forced Air,Frame Siding,Drywall,1,Composition Shingle,2020,3,3,,,SEWER/SEPTIC INSTALLED
2020-12-12,852500,2900,0,0,872,0,2,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2001,4,3,,,SEWER/SEPTIC INSTALLED
2020-12-09,1100000,1801,0,1742,576,0,2,Warm and Cool Air Zone,Frame Siding,Drywall,2,Built Up Rock,1967,3,3,WF Salt,,SEWER/SEPTIC INSTALLED
2020-12-13,620000,2736,0,0,620,0,2,Heat Pump,Frame Siding,Drywall,2,Composition Shingle,2018,5,3,,,SEWER/SEPTIC INSTALLED
2020-12-09,428000,1260,0,0,440,0,1,Electric Baseboard,Frame Siding,Drywall,1,Composition Shingle,1972,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-03,429400,2872,0,0,552,0,2,Forced Air,Frame Vinyl,Drywall,2,Composition Shingle,2005,4,3,,,SEWER/SEPTIC INSTALLED
2020-12-14,507000,1144,0,520,0,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1920,2,1,,,SEWER/SEPTIC INSTALLED
2020-12-11,336000,728,0,728,0,0,0,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1943,2,1,,,SEWER/SEPTIC INSTALLED
2020-11-20,523000,1872,0,0,796,0,1,Heat Pump,Frame Siding,Drywall,1,Composition Shingle,2003,4,3,,,SEWER/SEPTIC INSTALLED
2020-12-10,190000,1340,0,352,0,0,0,Electric Baseboard,Frame Siding,Drywall,1,Composition Shingle,1904,2,1,,,SEWER/SEPTIC INSTALLED
2020-12-15,595000,2372,0,0,528,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1985,4,2,,,SEWER/SEPTIC INSTALLED
2020-12-11,536444,1336,656,0,440,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1976,4,2,,,SEWER/SEPTIC INSTALLED
2020-12-07,994990,3201,0,0,1071,0,2,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2020,6,3,,,SEWER/SEPTIC INSTALLED
2020-11-25,545000,2208,0,0,0,0,0,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1990,3,3,,,SEWER/SEPTIC INSTALLED
2020-12-11,445000,1654,0,0,380,0,0,Warm and Cool Air Zone,Frame Siding,Drywall,2,Composition Shingle,2011,4,2,,,SEWER/SEPTIC INSTALLED
2020-12-08,380000,1700,0,0,588,0,1,Electric Baseboard,Frame Siding,Drywall,2,Composition Shingle,1983,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-04,412000,1460,0,0,0,288,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1925,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-16,411250,1536,0,0,480,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1999,3,3,,,SEWER/SEPTIC INSTALLED
2020-12-08,538000,2710,0,0,800,0,1,Heat Pump,Frame Siding,Drywall,2,Composition Shingle,1977,4,3,,,SEWER/SEPTIC INSTALLED
2020-12-14,413000,3022,0,0,400,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1995,4,3,,,SEWER/SEPTIC INSTALLED
2020-12-07,350000,1154,0,0,0,336,0,Electric Baseboard,Frame Vinyl,Drywall,2,Composition Shingle,1910,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-14,1795000,3744,406,0,903,0,2,Warm and Cool Air Zone,Frame Siding,Drywall,2,Composition Shingle,2006,2,4,WF Salt,,SEWER/SEPTIC INSTALLED
2020-12-13,610000,2414,0,0,700,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2015,4,3,,,SEWER/SEPTIC INSTALLED
2020-12-14,315000,1046,0,0,444,0,1,Forced Air,Masonry Common Brick,Drywall,1,Composition Shingle,1950,2,1,,,SEWER/SEPTIC INSTALLED
2020-12-13,300000,1840,0,0,0,0,1,Electric Baseboard,Frame Siding,Drywall,2,Built Up Rock,1962,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-09,310000,974,336,0,0,0,1,Electric Baseboard,Frame Siding,Drywall,1,Composition Shingle,1900,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-02,400000,1922,0,0,546,0,0,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2020,4,2,,,SEWER/SEPTIC INSTALLED
2020-12-08,374900,1240,0,0,440,0,0,Electric Baseboard,Frame Siding,Drywall,1,Composition Shingle,2013,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-15,410000,1696,0,1216,0,0,0,Forced Air,Frame Vinyl,Drywall,2,Composition Shingle,1925,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-10,407000,1518,280,0,0,0,1,Forced Air,Frame Vinyl,Drywall,1,Composition Shingle,1926,5,1,,,SEWER/SEPTIC INSTALLED
2020-12-11,724900,2559,0,0,703,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2020,3,3,,,SEWER/SEPTIC INSTALLED
2020-12-15,485000,2456,0,0,674,0,2,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2006,4,3,,,SEWER/SEPTIC INSTALLED
2020-12-10,740000,2914,0,0,572,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1979,4,3,,,SEWER/SEPTIC INSTALLED
2020-12-15,654446,2072,0,1164,712,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,2020,4,3,,,SEWER/SEPTIC NO
2020-11-12,609000,2304,0,0,0,0,1,Electric Baseboard,Frame Siding,Drywall,2,Composition Shingle,1962,4,2,WF Lake,,SEWER/SEPTIC INSTALLED
2020-11-20,630280,2136,0,0,451,0,0,Warm and Cool Air Zone,Frame Siding,Drywall,1,Composition Shingle,2020,2,2,,,SEWER/SEPTIC INSTALLED
2020-12-11,410000,1304,0,0,484,0,0,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1991,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-07,1150000,2464,0,1360,0,240,2,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1994,3,3,WF Salt,,SEWER/SEPTIC INSTALLED
2020-12-14,1000000,912,0,0,0,480,1,Electric Baseboard,Frame Siding,Drywall,1,Composition Shingle,1933,1,1,WF Salt,,SEWER/SEPTIC INSTALLED
2020-12-14,1000000,720,0,0,0,0,0,Electric Baseboard,Frame Siding,Drywall,1,Built Up Rock,1960,1,1,WF Salt,,SEWER/SEPTIC INSTALLED
2020-12-14,450000,1455,0,0,569,0,0,Electric Baseboard,Frame Siding,Drywall,1,Built Up Rock,1966,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-17,405970,1870,0,0,356,0,0,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2020,4,2,,,SEWER/SEPTIC INSTALLED
2020-12-15,250000,1430,0,0,0,0,0,Electric Baseboard,Frame Siding,Drywall,1,Composition Shingle,1926,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-08,420000,1166,0,0,396,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1986,3,2,,,SEWER/SEPTIC INSTALLED
2020-11-20,582240,1853,0,0,507,0,1,Warm and Cool Air Zone,Frame Siding,Drywall,1,Composition Shingle,2020,2,2,,,SEWER/SEPTIC INSTALLED
2020-12-02,799540,3947,0,0,712,0,1,Warm and Cool Air Zone,Frame Siding,Drywall,2,Composition Shingle,2020,4,4,,,SEWER/SEPTIC INSTALLED
2020-12-02,605000,2144,0,0,528,0,1,Forced Air,Frame Siding,Drywall,1,Formed Seam Metal,1959,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-03,425000,2934,0,0,0,0,1,Warm and Cool Air Zone,Frame Siding,Drywall,2,Composition Shingle,1950,4,3,,,SEWER/SEPTIC INSTALLED
2020-12-14,343000,1096,0,0,0,384,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1982,2,1,,,SEWER/SEPTIC INSTALLED
2020-12-02,757503,3674,0,0,766,0,2,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2020,4,5,,,SEWER/SEPTIC INSTALLED
2020-12-15,806000,3164,0,0,804,0,2,Forced Air,Frame Siding,Drywall,2,Wood Shake,1990,3,3,,,SEWER/SEPTIC INSTALLED
2020-11-25,475000,2143,0,0,538,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2005,4,3,,,SEWER/SEPTIC INSTALLED
2020-12-15,420000,906,336,0,0,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1925,3,1,,,SEWER/SEPTIC INSTALLED
2020-12-16,541243,2640,0,0,420,0,0,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2020,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-14,285000,768,0,0,0,0,0,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1905,2,1,,,SEWER/SEPTIC INSTALLED
2020-12-10,380000,1392,0,0,0,0,1,Electric Baseboard,Frame Siding,Drywall,1,Composition Shingle,1983,3,1,,,SEWER/SEPTIC INSTALLED
2020-12-11,515000,1852,0,0,720,0,1,Warm and Cool Air Zone,Frame Siding,Drywall,2,Composition Shingle,1978,3,2,WF Stream/Creek,,SEWER/SEPTIC INSTALLED
2020-12-16,415000,1392,0,0,528,0,0,Heat Pump,Frame Siding,Drywall,1,Composition Shingle,1952,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-16,435000,1354,0,0,418,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1977,3,2,,,SEWER/SEPTIC INSTALLED
2020-12-01,623000,2460,0,0,772,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1999,4,3,,,SEWER/SEPTIC INSTALLED
2020-12-14,390000,1394,0,0,242,0,0,Heat Pump,Frame Siding,Drywall,1,Built Up Rock,1974,3,2,,,SEWER/SEPTIC INSTALLED
2020-11-23,75692,1210,0,0,440,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,2001,3,2,,,SEWER/SEPTIC INSTALLED
